Full_Address,Place_type,source_centroid,source_lon,source_lat
"319 East Main Street, Murfreesboro, Arkansas 71958",FDIC_Insured_Banks,POINT (-93.6884509999999 34.062189),-93.688451,34.062189
"601 Main Street, Arkadelphia, Arkansas 71923",FDIC_Insured_Banks,POINT (-93.05373299999989 34.119533),-93.053733,34.119533
"One Mississippi Plaza, Tupelo, Mississippi 38804",FDIC_Insured_Banks,POINT (-91.9048819999999 36.0590980000001),-91.904882,36.059098
"301 East Miner Avenue, Stockton, California 95202",FDIC_Insured_Banks,POINT (-121.287334 37.9562780000001),-121.287334,37.956278
"405 Fifth Street, Ames, Iowa 50010",FDIC_Insured_Banks,POINT (-93.6160919999999 42.025878),-93.616092,42.025878
"200 North 10th Street, Centerville, Iowa 52544",FDIC_Insured_Banks,POINT (-92.87646599999989 40.7336320000001),-92.876466,40.733632
"102 North Main Street, Elkader, Iowa 52043",FDIC_Insured_Banks,POINT (-91.4044699999999 42.8546620000001),-91.40447,42.854662
"235 Sixth Avenue, South, Clinton, Iowa 52732",FDIC_Insured_Banks,POINT (-90.3157039999999 42.0453240000001),-90.315704,42.045324
"301 Iowa Avenue, Muscatine, Iowa 52761",FDIC_Insured_Banks,POINT (-91.0468189999999 41.422492),-91.046819,41.422492
"508 Court Street, Harlan, Iowa 51537",FDIC_Insured_Banks,POINT (-95.3166309999999 41.6577080000001),-95.316631,41.657708
"110 W South St, Spicer, Minnesota 56288",FDIC_Insured_Banks,POINT (-95.30417899999991 42.6733990000001),-95.304179,42.673399
"402 Merrill Street, Bussey, Iowa 50044",FDIC_Insured_Banks,POINT (-92.8866249999999 41.2053510000001),-92.886625,41.205351
"114 East Jackson Street, Clinton, Kentucky 42031",FDIC_Insured_Banks,POINT (-89.08941399999991 36.9647830000001),-89.089414,36.964783
"265 Old Springfield Road, Lebanon, Kentucky 40033",FDIC_Insured_Banks,POINT (-85.25084099999989 37.5906590000001),-85.250841,37.590659
"23 West Main Street, Taylorsville, Kentucky 40071",FDIC_Insured_Banks,POINT (-85.3452359999999 38.0310240000001),-85.345236,38.031024
"7185 Columbia Gateway Drive, Columbia, Maryland 21046",FDIC_Insured_Banks,POINT (-77.65333099999989 39.5088270000001),-77.653331,39.508827
"824 North Market Street, Suite 100, Wilmington, Delaware 19801",FDIC_Insured_Banks,POINT (-71.2286659999999 42.4481250000001),-71.228666,42.448125
"833 South Van Dyke, Bad Axe, Michigan 48413",FDIC_Insured_Banks,POINT (-83.3832669999999 43.498878),-83.383267,43.498878
"109 East Division, Sparta, Michigan 49345",FDIC_Insured_Banks,POINT (-85.7653169999999 43.2195720000001),-85.765317,43.219572
"101 North Main Street, Ann Arbor, Michigan 48104",FDIC_Insured_Banks,POINT (-83.7484749999999 42.2812070000001),-83.748475,42.281207
"310 Leonard Street Nw, Grand Rapids, Michigan 49504",FDIC_Insured_Banks,POINT (-84.7766929999999 43.6043760000001),-84.776693,43.604376
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-83.7484749999999 42.2812070000001),-83.748475,42.281207
"245 East Main Street, Blooming Prairie, Minnesota 55917",FDIC_Insured_Banks,POINT (-93.0530169999999 43.8666400000001),-93.053017,43.86664
"106 W Main St, Brownsdale, Minnesota 55918",FDIC_Insured_Banks,POINT (-92.8695059999999 43.7408760000001),-92.869506,43.740876
"519 Main Street East, Trimont, Minnesota 56176",FDIC_Insured_Banks,POINT (-94.79485199999991 43.9585630000001),-94.794852,43.958563
"101 East Main Street, Sleepy Eye, Minnesota 56085",FDIC_Insured_Banks,POINT (-95.60093999999989 45.313384),-95.60094,45.313384
"735 11th Street East, Glencoe, Minnesota 55336",FDIC_Insured_Banks,POINT (-94.3520709999999 44.7327100000001),-94.352071,44.73271
"1025 Paul Bunyan Drive, N.W., Bemidji, Minnesota 56601",FDIC_Insured_Banks,POINT (-94.89522599999989 47.4915770000001),-94.895226,47.491577
"101 N. Phillips Avenue, Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-93.6011139999999 44.787428),-93.601114,44.787428
"630 Main Street, Elk River, Minnesota 55330",FDIC_Insured_Banks,POINT (-93.5657539999999 45.302936),-93.565754,45.302936
"110 W South St, Spicer, Minnesota 56288",FDIC_Insured_Banks,POINT (-95.23959599999991 45.0168580000001),-95.239596,45.016858
"26741 Felton, Wyoming, Minnesota 55092",FDIC_Insured_Banks,POINT (-92.99723299999989 45.3361990000001),-92.997233,45.336199
"428 Central Avenue, Faribault, Minnesota 55021",FDIC_Insured_Banks,POINT (-93.2684389999999 44.295668),-93.268439,44.295668
"2 South Folger, Carrollton, Missouri 64633",FDIC_Insured_Banks,POINT (-93.4969839999999 39.3584240000001),-93.496984,39.358424
"202 D Street, Creighton, Missouri 64739",FDIC_Insured_Banks,POINT (-94.07360199999989 38.494287),-94.073602,38.494287
"1900 Fifth Avenue North, Birmingham, Alabama 35203",FDIC_Insured_Banks,POINT (-89.5524809999999 37.3129020000001),-89.552481,37.312902
"101 South Church Street, Fayette, Missouri 65248",FDIC_Insured_Banks,POINT (-92.6835109999999 39.145699),-92.683511,39.145699
"916 North Kings Highway, Perryville, Missouri 63775",FDIC_Insured_Banks,POINT (-89.8735799999999 37.741431),-89.87358,37.741431
"100 North Main Street, Hannibal, Missouri 63401",FDIC_Insured_Banks,POINT (-94.54191299999989 40.2141360000001),-94.541913,40.214136
"108 North 4th Street, Union Star, Missouri 64494",FDIC_Insured_Banks,POINT (-94.5976849999999 39.9800080000001),-94.597685,39.980008
"609 North 291 Highway, Lees Summit, Missouri 64086",FDIC_Insured_Banks,POINT (-94.5335299999999 38.8126970000001),-94.53353,38.812697
"916 North Kings Highway, Perryville, Missouri 63775",FDIC_Insured_Banks,POINT (-92.0961579999999 37.9918500000001),-92.096158,37.99185
"110 East Commercial, Mansfield, Missouri 65704",FDIC_Insured_Banks,POINT (-92.9431219999999 37.1542430000001),-92.943122,37.154243
"1650 Northeast Grand, Lees Summit, Missouri 64086",FDIC_Insured_Banks,POINT (-94.37465999999991 38.9419780000001),-94.37466,38.941978
"225 S. Main Ave., Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-93.5878339999999 40.397878),-93.587834,40.397878
"1010 Grand Boulevard, Kansas City, Missouri 64106",FDIC_Insured_Banks,POINT (-94.52454399999991 38.9051890000001),-94.524544,38.905189
"214 South Franklin Street, Kirksville, Missouri 63501",FDIC_Insured_Banks,POINT (-92.58322699999989 40.1933710000001),-92.583227,40.193371
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-92.5080279999999 37.2508660000001),-92.508028,37.250866
"25 N. Cascade Avenue, Colorado Springs, Colorado 80903",FDIC_Insured_Banks,POINT (-93.5728749999999 36.9048740000001),-93.572875,36.904874
"407 North Franklin, Cuba, Missouri 65453",FDIC_Insured_Banks,POINT (-91.4045619999999 38.066534),-91.404562,38.066534
"100 West Third Street, Caruthersville, Missouri 63830",FDIC_Insured_Banks,POINT (-89.69923799999989 36.4263970000001),-89.699238,36.426397
"3855 Forum Boulevard, Columbia, Missouri 65203",FDIC_Insured_Banks,POINT (-92.3535379999999 38.910216),-92.353538,38.910216
"1000 Walnut Street, Kansas City, Missouri 64106",FDIC_Insured_Banks,POINT (-92.6650409999999 37.679468),-92.665041,37.679468
"1100 Sterling Drive, Poplar Bluff, Missouri 63901",FDIC_Insured_Banks,POINT (-90.07410299999989 36.4937860000001),-90.074103,36.493786
"200 East Main Street, Linn, Missouri 65051",FDIC_Insured_Banks,POINT (-91.9411699999999 38.490844),-91.94117,38.490844
"531 Vine Street, Poplar Bluff, Missouri 63901",FDIC_Insured_Banks,POINT (-93.2915209999999 37.0434680000001),-93.291521,37.043468
"2 South Folger, Carrollton, Missouri 64633",FDIC_Insured_Banks,POINT (-93.3425839999999 39.60121),-93.342584,39.60121
"1401 N Street, Lincoln, Nebraska 68508",FDIC_Insured_Banks,POINT (-94.5136159999999 37.082501),-94.513616,37.082501
"106-112 North 2nd Avenue, Ozark, Missouri 65721",FDIC_Insured_Banks,POINT (-93.2044889999999 37.0200700000001),-93.204489,37.02007
"2100 Highway C, Old Monroe, Missouri 63369",FDIC_Insured_Banks,POINT (-90.75553099999991 38.9333950000001),-90.755531,38.933395
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-93.5776739999999 37.794338),-93.577674,37.794338
"1000 Walnut Street, Kansas City, Missouri 64106",FDIC_Insured_Banks,POINT (-91.3558449999999 39.70993),-91.355845,39.70993
"345 North Andover Road, Andover, Kansas 67002",FDIC_Insured_Banks,POINT (-93.4178509999999 38.9650920000001),-93.417851,38.965092
"8624 Old State Street, Holly Hill, South Carolina 29059",FDIC_Insured_Banks,POINT (-80.41107699999991 33.321087),-80.411077,33.321087
"101 N. Phillips Avenue, Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-81.9292829999999 33.7891710000001),-81.929283,33.789171
"103 West Main Street, Parkston, South Dakota 57366",FDIC_Insured_Banks,POINT (-97.8385789999999 43.1874000000001),-97.838579,43.1874
"100 East Havens Street, Mitchell, South Dakota 57301",FDIC_Insured_Banks,POINT (-97.5206619999999 45.332228),-97.520662,45.332228
"331 North Dakota Dunes Boulevard, Dakota Dunes, South Dakota 57049",FDIC_Insured_Banks,POINT (-96.49464399999989 42.5014200000001),-96.494644,42.50142
"602 First Street, Bruce, South Dakota 57220",FDIC_Insured_Banks,POINT (-96.89023528999989 44.4382784900001),-96.89023529,44.43827849
"308 South Main Street, Aberdeen, South Dakota 57401",FDIC_Insured_Banks,POINT (-100.433819 45.5360870000001),-100.433819,45.536087
"220 Main Street, Hoven, South Dakota 57450",FDIC_Insured_Banks,POINT (-99.7771879999999 45.2430150000001),-99.777188,45.243015
"225 S. Main Ave., Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-96.8139529999999 43.983639),-96.813953,43.983639
"225 Cedar Street, Yankton, South Dakota 57078",FDIC_Insured_Banks,POINT (-99.9859399999999 44.5144300000001),-99.98594,44.51443
"745 Main Street, Burke, South Dakota 57523",FDIC_Insured_Banks,POINT (-100.71326173 43.8903886700001),-100.71326173,43.89038867
"401 North 31st Street, Billings, Montana 59101",FDIC_Insured_Banks,POINT (-103.597374 43.7670230000001),-103.597374,43.767023
"103 West Main Street, Parkston, South Dakota 57366",FDIC_Insured_Banks,POINT (-97.9863109999999 43.3947470000001),-97.986311,43.394747
"118 N Main St, Avon, South Dakota 57315",FDIC_Insured_Banks,POINT (-98.06012699999989 43.0040050000001),-98.060127,43.004005
"225 Cedar Street, Yankton, South Dakota 57078",FDIC_Insured_Banks,POINT (-99.33080099999989 43.8121810000001),-99.330801,43.812181
"211 Commerce Street, Suite 300, Nashville, Tennessee 37201",FDIC_Insured_Banks,POINT (-86.37311099999989 35.2825930000001),-86.373111,35.282593
"165 Madison Avenue, Memphis, Tennessee 38101",FDIC_Insured_Banks,POINT (-84.8554289999999 35.195295),-84.855429,35.195295
"201 South Jackson Street, Russellville, Alabama 35653",FDIC_Insured_Banks,POINT (-86.8402249999999 35.360735),-86.840225,35.360735
"1075 Fifth Street, Jellico, Tennessee 37762",FDIC_Insured_Banks,POINT (-84.1185509999999 36.5835170000001),-84.118551,36.583517
"106 Washington Avenue Nw, Athens, Tennessee 37303",FDIC_Insured_Banks,POINT (-84.3619199999999 35.519775),-84.36192,35.519775
"6710 Cumberland Gap Parkway, Harrogate, Tennessee 37752",FDIC_Insured_Banks,POINT (-83.60061499999991 36.442166),-83.600615,36.442166
"120 Village Drive, Portland, Tennessee 37148",FDIC_Insured_Banks,POINT (-86.5156309999999 36.573808),-86.515631,36.573808
"210 West Washington Street, Paris, Tennessee 38242",FDIC_Insured_Banks,POINT (-88.3348269999999 36.444145),-88.334827,36.444145
"1780 North Broad Street, Tazewell, Tennessee 37879",FDIC_Insured_Banks,POINT (-83.5683939999999 36.453895),-83.568394,36.453895
"Broad And Appletree Streets, Scottsboro, Alabama 35768",FDIC_Insured_Banks,POINT (-86.6783469999999 35.973667),-86.678347,35.973667
"1900 Fifth Avenue North, Birmingham, Alabama 35203",FDIC_Insured_Banks,POINT (-85.50641999999991 36.1636540000001),-85.50642,36.163654
"17114 Rankin Avenue, Dunlap, Tennessee 37327",FDIC_Insured_Banks,POINT (-85.3773039999999 35.3896360000001),-85.377304,35.389636
"400 Highway 52 Bypass West, Lafayette, Tennessee 37083",FDIC_Insured_Banks,POINT (-86.0345319999999 36.518989),-86.034532,36.518989
"816 South Garden Street, Columbia, Tennessee 38401",FDIC_Insured_Banks,POINT (-87.4656259999999 35.7782040000001),-87.465626,35.778204
"33 South Main Street, Lobelville, Tennessee 37097",FDIC_Insured_Banks,POINT (-87.7836179999999 35.771667),-87.783618,35.771667
"101 N. Phillips Avenue, Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-97.3200029999999 30.1089900000001),-97.320003,30.10899
"2001 East Southeast Loop 323, Tyler, Texas 75701",FDIC_Insured_Banks,POINT (-95.2762819999999 32.3098580000001),-95.276282,32.309858
"5701 82nd Street, Lubbock, Texas 79424",FDIC_Insured_Banks,POINT (-101.936232 33.5197230000001),-101.936232,33.519723
"7621 Inwood Road, Dallas, Texas 75209",FDIC_Insured_Banks,POINT (-95.90048899999989 33.2493820000001),-95.900489,33.249382
"15 20th Street South, Birmingham, Alabama 35233",FDIC_Insured_Banks,POINT (-97.9112479999999 26.1556670000001),-97.911248,26.155667
"203 W Crawford Street, Colquitt, Georgia 39837",FDIC_Insured_Banks,POINT (-85.2360429999999 31.1836470000001),-85.236043,31.183647
"1111 Bay Avenue, Columbus, Georgia 31901",FDIC_Insured_Banks,POINT (-87.0630199999999 33.755928),-87.06302,33.755928
"248 East Capitol Street, Jackson, Mississippi 39201",FDIC_Insured_Banks,POINT (-86.0358549999999 32.6384880000001),-86.035855,32.638488
"200 W 2nd St, Winston Salem, North Carolina 27101",FDIC_Insured_Banks,POINT (-87.6814119999999 30.4063730000001),-87.681412,30.406373
"1402 State Street, Greensboro, Alabama 36744",FDIC_Insured_Banks,POINT (-87.59286399999991 32.6987320000001),-87.592864,32.698732
"200 W 2nd St, Winston Salem, North Carolina 27101",FDIC_Insured_Banks,POINT (-85.5874219999999 33.648353),-85.587422,33.648353
"1900 Fifth Avenue North, Birmingham, Alabama 35203",FDIC_Insured_Banks,POINT (-86.4759139999999 33.944957),-86.475914,33.944957
"112 East Ladiga Street, Piedmont, Alabama 36272",FDIC_Insured_Banks,POINT (-85.6099609999999 33.923707),-85.609961,33.923707
"200 W 2nd St, Winston Salem, North Carolina 27101",FDIC_Insured_Banks,POINT (-86.9621359999999 31.4289170000001),-86.962136,31.428917
"201 South Jackson Street, Russellville, Alabama 35653",FDIC_Insured_Banks,POINT (-87.7059319999999 34.3530380000001),-87.705932,34.353038
"1900 Fifth Avenue North, Birmingham, Alabama 35203",FDIC_Insured_Banks,POINT (-87.29189599999999 34.8251480000001),-87.291896,34.825148
"341 Military Street South, Hamilton, Alabama 35570",FDIC_Insured_Banks,POINT (-88.1340039999999 33.9011140000001),-88.134004,33.901114
"248 East Capitol Street, Jackson, Mississippi 39201",FDIC_Insured_Banks,POINT (-85.8938149999999 32.53605),-85.893815,32.53605
"312 Main Street, Wadley, Alabama 36276",FDIC_Insured_Banks,POINT (-85.56442206999991 33.1215055600001),-85.56442207,33.12150556
"320 Main St, Waterloo, Alabama 35677",FDIC_Insured_Banks,POINT (-88.06353300000001 34.9123430000001),-88.063533,34.912343
"2151 Ringold St, Flomaton, Alabama 36441",FDIC_Insured_Banks,POINT (-87.2604919999999 31.0007410000001),-87.260492,31.000741
"One Mississippi Plaza, Tupelo, Mississippi 38804",FDIC_Insured_Banks,POINT (-86.5773869999999 31.9844360000001),-86.577387,31.984436
"620 Chestnut Street, Conway, Arkansas 72032",FDIC_Insured_Banks,POINT (-92.01652899999991 34.9736570000001),-92.016529,34.973657
"1325 Harrison Street, Batesville, Arkansas 72501",FDIC_Insured_Banks,POINT (-92.3820489999999 36.3423220000001),-92.382049,36.342322
"102 West Mccloy, Monticello, Arkansas 71655",FDIC_Insured_Banks,POINT (-91.7910599999999 33.6296180000001),-91.79106,33.629618
"1506 Market Street, Suite C180, Little Rock, Arkansas 72211",FDIC_Insured_Banks,POINT (-92.3984359999999 34.7670170000001),-92.398436,34.767017
"210 Main Street, Crossett, Arkansas 71635",FDIC_Insured_Banks,POINT (-91.9615839999999 33.13365),-91.961584,33.13365
"One Mississippi Plaza, Tupelo, Mississippi 38804",FDIC_Insured_Banks,POINT (-91.75813699999991 36.2205160000001),-91.758137,36.220516
"915 Highland Pointe Drive, Suite 350, Roseville, California 95678",FDIC_Insured_Banks,POINT (-120.142801 34.596078),-120.142801,34.596078
"1111 Civic Drive, Walnut Creek, California 94596",FDIC_Insured_Banks,POINT (-122.058976 37.9058640000001),-122.058976,37.905864
"One Williams Center, Tulsa, Oklahoma 74172",FDIC_Insured_Banks,POINT (-104.987336 39.7422320000001),-104.987336,39.742232
"180 Montgomery Street, San Francisco, California 94104",FDIC_Insured_Banks,POINT (-106.044077 39.482919),-106.044077,39.482919
"12700 Park Central Drive, Suite 1700, Dallas, Texas 75251",FDIC_Insured_Banks,POINT (-102.309701 38.0627280000001),-102.309701,38.062728
"124 Colorado Street, La Junta, Colorado 81050",FDIC_Insured_Banks,POINT (-103.543166 37.987693),-103.543166,37.987693
"600 Main Street, Ouray, Colorado 81427",FDIC_Insured_Banks,POINT (-107.671506 38.0229410000001),-107.671506,38.022941
"1500 8th Street, Calhan, Colorado 80808",FDIC_Insured_Banks,POINT (-104.311311 39.0339920000001),-104.311311,39.033992
"1 South Linn Street, Shannon, Illinois 61078",FDIC_Insured_Banks,POINT (-89.7383249999999 42.1544400000001),-89.738325,42.15444
"111 West Monroe Street, Chicago, Illinois 60603",FDIC_Insured_Banks,POINT (-88.4272149999999 42.175189),-88.427215,42.175189
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-88.1056319999999 41.866113),-88.105632,41.866113
"102 South East Avenue, Ogden, Illinois 61859",FDIC_Insured_Banks,POINT (-87.95608299999989 40.1138750000001),-87.956083,40.113875
"133 North John Street, Rochester, Illinois 62563",FDIC_Insured_Banks,POINT (-89.5346569999999 39.7505990000001),-89.534657,39.750599
"200 South Locust Street, Pana, Illinois 62557",FDIC_Insured_Banks,POINT (-89.4571319999999 39.418687),-89.457132,39.418687
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-88.7497319999999 41.930097),-88.749732,41.930097
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-87.65725999999999 41.7067630000001),-87.65726,41.706763
"8750 West Bryn Mawr Avenue Suite 1300, Chicago, Illinois 60631",FDIC_Insured_Banks,POINT (-88.2145099999999 41.6083040000001),-88.21451,41.608304
"8750 West Bryn Mawr Avenue Suite 1300, Chicago, Illinois 60631",FDIC_Insured_Banks,POINT (-90.28047699999991 40.907947),-90.280477,40.907947
"301 North Main Street, Chatham, Illinois 62629",FDIC_Insured_Banks,POINT (-89.8154309999999 39.125906),-89.815431,39.125906
"One First Financial Plz, Terre Haute, Indiana 47807",FDIC_Insured_Banks,POINT (-87.6937159999999 39.39322),-87.693716,39.39322
"721 West Jackson Street, Morton, Illinois 61550",FDIC_Insured_Banks,POINT (-88.4724519999999 39.7130860000001),-88.472452,39.713086
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-87.77518599999991 41.8800320000001),-87.775186,41.880032
